,user_id,action_type,time_stamp,dealer,coupon_code,dist_channel,item_name,item_price,purch_count
36642,224876521,purchase,2014-07-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,1
39809,224876521,purchase,2014-07-25 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
39808,224876521,purchase,2014-09-04 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
32705,224877027,purchase,2014-07-31 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
35939,224877027,purchase,2014-07-31 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
31658,224877027,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,3
37114,224877027,purchase,2014-08-25 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,4
24881,224877533,purchase,2014-04-17 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
39187,224877533,purchase,2014-06-05 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
39186,224877533,purchase,2014-07-10 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
38832,224877533,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,4
39188,224877533,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
43509,224877533,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,6
39185,224877533,purchase,2014-08-22 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,7
28512,224878039,purchase,2014-05-24 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
29762,224878039,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
28893,224878039,purchase,2014-07-29 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,3
32468,224879557,purchase,2013-08-14 00:00:00,Best Buy,,Retail,Status Indicator Lg,397,1
15296,224879557,purchase,2013-08-22 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
32161,224880063,purchase,2014-06-03 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
32162,224880063,purchase,2014-06-03 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
41809,224880063,purchase,2014-06-03 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,3
43645,224880063,purchase,2014-06-03 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,4
32921,224880063,purchase,2014-07-07 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
42439,224880063,purchase,2014-07-07 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,6
40050,224880569,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,1
36072,224880569,purchase,2014-08-04 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
37995,224880569,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,3
40545,224880569,purchase,2014-08-18 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,4
37155,224882087,purchase,2014-03-21 00:00:00,Southern,,Retail,Base Station,47,1
43504,224882593,purchase,2014-06-13 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
37950,224882593,purchase,2014-07-25 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,2
39177,224882593,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
42276,224882593,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
28298,224883099,purchase,2014-08-01 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
41730,224883099,purchase,2014-11-15 00:00:00,other,code1,Online,Alarm,699,2
43030,224883099,purchase,2014-11-15 00:00:00,other,code2,Online,Status Indicator Sm,203,3
43050,224883099,purchase,2014-11-15 00:00:00,other,code3,Online,Status Indicator Sm,203,4
43444,224883099,purchase,2014-11-15 00:00:00,other,code1,Online,Status Indicator Md,295,5
26213,224884111,purchase,2014-01-17 00:00:00,other,,Other,Base Station,47,1
25166,224884111,purchase,2014-01-22 00:00:00,other,,Other,Status Indicator Sm,203,2
40717,224884617,purchase,2013-11-01 00:00:00,Best Buy,,Retail,Base Station,47,1
29141,224884617,purchase,2014-05-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,2
32459,224884617,purchase,2014-07-10 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,3
36494,224885123,purchase,2014-05-09 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
38052,224885123,purchase,2014-06-05 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,2
39224,224887147,purchase,2013-10-28 00:00:00,other,,Dist Partners,Status Indicator Sm,203,1
37962,224887147,purchase,2013-12-20 00:00:00,other,,Dist Partners,Launch Button,699,2
31598,224888159,purchase,2014-07-24 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
33307,224888159,purchase,2014-09-16 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
33045,224889171,purchase,2014-04-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
39692,224889171,purchase,2014-04-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
33145,224889171,purchase,2014-04-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
39693,224889171,purchase,2014-04-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
34236,224889171,purchase,2014-06-03 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,5
36372,224889171,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,6
36913,224889171,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,7
42069,224889171,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,8
36842,224889171,purchase,2014-08-18 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,9
40786,224889677,purchase,2013-12-06 00:00:00,other,,Retail,Base Station,47,1
25125,224889677,purchase,2014-04-18 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
33040,224889677,purchase,2014-05-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
40584,224890689,purchase,2014-07-31 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
38012,224890689,purchase,2014-08-14 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,2
36124,224890689,purchase,2014-08-22 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
36125,224890689,purchase,2014-08-22 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
28158,224891195,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
28818,224891195,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
29073,224891195,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,3
29489,224891195,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
29490,224891195,purchase,2014-07-28 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
27772,224891701,purchase,2013-12-05 00:00:00,Target,,,Base Station,47,1
31644,224892207,purchase,2014-06-24 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
32063,224892207,purchase,2014-06-24 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
33824,224892207,purchase,2014-06-24 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,3
30522,224892713,purchase,2013-10-28 00:00:00,other,,Retail,Base Station,47,1
30056,224892713,purchase,2014-01-10 00:00:00,other,,Retail,Status Indicator Md,295,2
28513,224893219,purchase,2014-07-08 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
28516,224893219,purchase,2014-07-08 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,2
28894,224893219,purchase,2014-07-08 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,3
28514,224893219,purchase,2014-07-15 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,4
28515,224893219,purchase,2014-07-15 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,5
28517,224893219,purchase,2014-07-15 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,6
28518,224893219,purchase,2014-07-15 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,7
28508,224893725,purchase,2014-08-13 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
31826,224893725,purchase,2014-08-13 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,2
28509,224893725,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,3
28510,224893725,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,4
28511,224893725,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,5
31878,224893725,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,6
28553,224893725,purchase,2014-11-03 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,7
24547,224893725,purchase,2014-11-24 00:00:00,other,,Dist Partners,Signal Amplifier,98,8
35242,224894231,purchase,2014-06-06 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,1
37517,224894231,purchase,2014-07-21 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
33330,224894737,purchase,2014-03-31 00:00:00,other,code1,Other,Status Indicator Sm,203,1
28876,224894737,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
39464,224895243,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
34081,224895243,purchase,2014-07-31 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
38502,224895243,purchase,2014-08-12 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,3
41305,224895243,purchase,2014-08-15 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,4
42459,224895243,purchase,2014-08-15 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
30047,224897773,purchase,2013-09-20 00:00:00,other,,Dist Partners,Status Indicator Md,295,1
40396,224897773,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
41403,224898279,purchase,2013-05-01 00:00:00,other,,Online,Launch Button,699,1
43893,224898279,purchase,2013-12-03 00:00:00,DSG,,Retail,Base Station,47,2
34268,224898785,purchase,2014-05-23 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
33192,224898785,purchase,2014-06-18 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
33191,224898785,purchase,2014-07-10 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,3
33300,224898785,purchase,2014-11-04 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
33301,224898785,purchase,2014-11-04 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
33702,224899291,purchase,2014-07-03 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,1
36986,224899291,purchase,2014-07-03 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,2
34836,224899291,purchase,2014-08-05 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,3
38529,224899291,purchase,2014-08-05 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,4
32487,224899291,purchase,2014-08-12 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,5
33611,224899291,purchase,2014-08-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,6
37547,224899291,purchase,2014-08-21 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,7
39022,224899291,purchase,2014-08-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,8
40236,224899291,purchase,2014-08-21 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,9
39841,224899291,purchase,2014-09-11 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,10
24489,224899797,purchase,2014-08-26 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
24490,224899797,purchase,2014-08-26 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
31765,224900303,purchase,2014-08-20 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
29548,224901315,purchase,2014-05-07 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
24089,224902833,purchase,2014-05-07 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
24531,224903339,purchase,2014-04-11 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
32273,224903339,purchase,2014-07-10 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
31059,224903339,purchase,2014-07-18 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,3
31544,224903845,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
34228,224903845,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
26080,224904857,purchase,2014-06-18 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
29142,224904857,purchase,2014-06-18 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,2
32172,224905363,purchase,2014-07-02 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
40585,224905869,purchase,2014-07-03 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
35373,224905869,purchase,2014-07-18 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
33731,224907387,purchase,2014-08-22 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,1
38466,224907893,purchase,2014-06-19 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,1
24912,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
25453,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,3
35925,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
39210,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
39972,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Md,295,6
40419,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,7
42300,224907893,purchase,2014-07-14 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,8
23930,224907893,purchase,2014-08-01 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,9
36495,224907893,purchase,2014-10-22 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,10
38132,224908399,purchase,2014-02-28 00:00:00,online,,Dist Partners,Launch Button,699,1
41631,224908399,purchase,2014-03-24 00:00:00,online,,Dist Partners,Spy Camera,699,2
43803,224908399,purchase,2014-03-24 00:00:00,online,,Dist Partners,Base Station,47,3
29763,224908399,purchase,2014-04-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
29764,224908399,purchase,2014-04-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,5
35163,224909917,purchase,2013-12-09 00:00:00,other,,Dist Partners,Spy Camera,699,1
28483,224909917,purchase,2014-06-07 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,2
24013,224909917,purchase,2014-07-29 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,3
43626,224910929,purchase,2014-08-27 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
42017,224910929,purchase,2014-09-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Lg,397,2
24180,224911435,purchase,2014-06-12 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,1
24448,224911435,purchase,2014-06-24 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,2
26035,224911435,purchase,2014-08-14 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,3
25025,224911435,purchase,2014-09-16 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,4
23952,224911941,purchase,2013-12-05 00:00:00,other,,Dist Partners,Launch Button,699,1
38853,224912447,purchase,2013-09-17 00:00:00,online,,Online,Status Indicator Lg,397,1
28284,224913459,purchase,2014-08-18 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,1
32247,224913965,purchase,2014-07-29 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
34256,224913965,purchase,2014-08-11 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,2
40776,224914471,purchase,2014-07-03 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,1
28683,224914471,purchase,2014-07-10 00:00:00,Flagship Stores,,Holographic Commerce,Alarm,699,2
31514,224914471,purchase,2014-08-08 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,3
46591,224914471,purchase,2015-02-18 00:00:00,Amazon.com,,Retail,Status Indicator Sm,203,4
32168,224915483,purchase,2014-04-25 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard,344,1
41526,224915483,purchase,2014-05-23 00:00:00,Flagship Stores,,Holographic Commerce,Dashboard + Monitor,502,2
43663,224915483,purchase,2014-07-25 00:00:00,Flagship Stores,,Holographic Commerce,Base Station,47,3
33280,224915483,purchase,2014-11-26 00:00:00,online,,Online,Status Indicator Sm,203,4
25005,224916495,purchase,2014-04-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,1
25006,224916495,purchase,2014-04-02 00:00:00,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203,2
31927,224917001,purchase,2014-05-26 00:00:00,Flagship Stores,,Holographic Commerce,Spy Camera,699,1
34723,224917001,purchase,2014-05-26 00:00:00,Flagship Stores,,Holographic Commerce,Launch Button,699,2
