,user_id,action_type,time_stamp,dealer,coupon_code,dist_channel,item_name,item_price
50946,226326717,purchase,2014-11-14,Distrib A,,Dist Partners,Status Indicator Sm,203
50947,226326717,purchase,2014-12-16,other,,Dist Partners,Status Indicator Sm,203
46515,226327223,purchase,2014-04-25,Best Buy,,Retail,Status Indicator Sm,203
47242,226327223,purchase,2014-05-02,Best Buy,,Retail,Base Station,47
50900,226328741,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
50190,226329753,purchase,2014-08-12,other,,Dist Partners,Launch Button,699
50443,226329753,purchase,2014-11-04,Best Buy,,Retail,Signal Amplifier,98
50335,226329753,purchase,2014-11-26,other,,Dist Partners,Alarm,699
50469,226330259,purchase,2014-10-17,Best Buy,,Retail,Signal Amplifier,98
50810,226330259,purchase,2014-10-17,Best Buy,,Retail,Status Indicator Sm,203
50809,226330259,purchase,2014-10-22,Best Buy,,Retail,Status Indicator Sm,203
50402,226330765,purchase,2014-11-13,Best Buy,,Retail,Dashboard,344
51071,226331777,purchase,2015-01-16,other,,Retail,Status Indicator Md,295
50266,226332283,purchase,2014-09-29,Amazon.com,,Retail,Launch Button,699
50739,226332789,purchase,2014-07-30,Target,,Retail,Status Indicator Sm,203
51076,226333295,purchase,2014-10-02,Best Buy,,Retail,Status Indicator Md,295
50589,226334813,purchase,2014-08-11,other,,Retail,Status Indicator Lg,397
51112,226335319,purchase,2014-10-28,other,,Retail,Status Indicator Md,295
50864,226335825,purchase,2014-10-29,Apley,,Retail,Status Indicator Sm,203
47237,226336331,purchase,2014-12-11,other,,Dist Partners,Base Station,47
47014,226336331,purchase,2014-12-17,other,,Dist Partners,Status Indicator Md,295
46313,226337343,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
50977,226337849,purchase,2014-11-06,other,,Retail,Status Indicator Md,295
50616,226337849,purchase,2015-02-02,other,,Retail,Status Indicator Sm,203
50539,226338355,purchase,2014-10-10,DSG,,Retail,Status Indicator Lg,397
50472,226338861,purchase,2014-11-03,online,,Dist Partners,Signal Amplifier,98
50575,226338861,purchase,2014-11-26,online,,Dist Partners,Status Indicator Lg,397
50978,226339367,purchase,2014-08-08,Best Buy,,Retail,Status Indicator Md,295
50901,226339873,purchase,2014-11-14,Best Buy,,Retail,Status Indicator Sm,203
50902,226339873,purchase,2014-11-14,Best Buy,,Retail,Status Indicator Sm,203
50428,226339873,purchase,2014-12-01,Best Buy,,Retail,Dashboard,344
50740,226340379,purchase,2014-09-29,other,,Retail,Status Indicator Sm,203
51040,226340379,purchase,2014-10-28,other,,Retail,Status Indicator Md,295
50540,226340379,purchase,2014-11-07,other,,Retail,Status Indicator Lg,397
50866,226341391,purchase,2014-05-29,Best Buy,,Retail,Status Indicator Sm,203
50867,226341391,purchase,2014-11-14,Best Buy,,Retail,Status Indicator Sm,203
50579,226341391,purchase,2014-11-21,Best Buy,,Retail,Status Indicator Lg,397
46314,226341897,purchase,2014-06-06,online,,Dist Partners,Status Indicator Sm,203
46713,226342909,purchase,2014-10-10,Computer Discounter,,Dist Partners,Status Indicator Sm,203
46980,226343415,purchase,2014-12-30,other,,Retail,Status Indicator Md,295
51146,226343921,purchase,2014-10-23,Distrib A,,Dist Partners,Base Station,47
51077,226343921,purchase,2014-10-28,Distrib A,,Dist Partners,Status Indicator Md,295
50840,226343921,purchase,2014-11-10,Distrib A,,Dist Partners,Status Indicator Sm,203
50741,226344427,purchase,2014-10-23,online,,Dist Partners,Status Indicator Sm,203
47024,226344933,purchase,2014-08-29,DSG,,Retail,Status Indicator Md,295
45860,226345945,purchase,2015-01-07,other,,Retail,Status Indicator Lg,397
46516,226350499,purchase,2014-08-29,Southern,,Retail,Status Indicator Sm,203
50841,226354041,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
51147,226354041,purchase,2014-11-18,online,,Dist Partners,Base Station,47
45354,226356571,purchase,2014-06-13,Cambridge,,Retail,Launch Button,699
50474,226360619,purchase,2014-11-04,Best Buy,,Retail,Signal Amplifier,98
47053,226362643,purchase,2014-12-02,Distrib B,,Dist Partners,Status Indicator Md,295
50344,226363149,purchase,2014-12-13,other,,Dist Partners,Alarm,699
50204,226363149,purchase,2015-01-03,other,,Dist Partners,Launch Button,699
50674,226363149,purchase,2015-01-06,other,,Dist Partners,Status Indicator Sm,203
51126,226363149,purchase,2015-01-06,other,,Dist Partners,Base Station,47
50675,226363149,purchase,2015-01-14,other,,Dist Partners,Status Indicator Sm,203
51078,226364667,purchase,2014-10-27,Electronic Exp,,Dist Partners,Status Indicator Md,295
50480,226366691,purchase,2014-10-24,other,code1,Dist Partners,Signal Amplifier,98
50253,226366691,purchase,2015-01-08,other,,Dist Partners,Launch Button,699
50429,226366691,purchase,2015-01-08,other,,Dist Partners,Dashboard,344
50590,226366691,purchase,2015-01-08,other,,Dist Partners,Status Indicator Lg,397
50755,226370233,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
46714,226370739,purchase,2014-11-14,Distrib A,,Dist Partners,Status Indicator Sm,203
46517,226372257,purchase,2015-02-03,other,code3,Online,Status Indicator Sm,203
50903,226372763,purchase,2014-09-10,other,,Retail,Status Indicator Sm,203
46507,226375293,purchase,2014-10-22,Best Buy,,Retail,Status Indicator Sm,203
45322,226375293,purchase,2014-10-28,Best Buy,,Retail,Launch Button,699
46508,226375293,purchase,2015-01-19,other,,Dist Partners,Status Indicator Sm,203
50906,226376811,purchase,2014-10-23,online,,Dist Partners,Status Indicator Sm,203
51123,226378329,purchase,2014-12-18,Apley,,Retail,Base Station,47
50686,226378329,purchase,2015-02-18,Apley,,Retail,Status Indicator Sm,203
50687,226378329,purchase,2015-02-18,Apley,,Retail,Status Indicator Sm,203
46509,226379341,purchase,2014-10-10,DSG,,Retail,Status Indicator Sm,203
46510,226379341,purchase,2014-10-10,DSG,,Retail,Status Indicator Sm,203
45868,226379341,purchase,2014-11-12,Southern,,Retail,Status Indicator Lg,397
50613,226388449,purchase,2015-01-07,Flagship Stores,,Holographic Commerce,Status Indicator Sm,203
45871,226392497,purchase,2014-10-28,Best Buy,,Retail,Status Indicator Lg,397
50904,226396039,purchase,2014-12-17,other,,Retail,Status Indicator Sm,203
50905,226396039,purchase,2014-12-17,other,,Retail,Status Indicator Sm,203
51079,226396545,purchase,2015-02-06,other,code3,Online,Status Indicator Md,295
50310,226397557,purchase,2014-11-19,other,,Dist Partners,Dashboard + Monitor,502
50591,226398063,purchase,2014-11-08,other,,Dist Partners,Status Indicator Lg,397
50481,226398063,purchase,2014-11-24,other,,Dist Partners,Signal Amplifier,98
50842,226398569,purchase,2015-01-06,Amazon.com,,Retail,Status Indicator Sm,203
50843,226399075,purchase,2014-09-19,other,,Retail,Status Indicator Sm,203
50844,226399075,purchase,2014-09-19,other,,Retail,Status Indicator Sm,203
46455,226399581,purchase,2014-10-10,Thayer,,Dist Partners,Status Indicator Sm,203
46456,226399581,purchase,2014-10-10,Thayer,,Dist Partners,Status Indicator Sm,203
46454,226399581,purchase,2014-11-12,Thayer,,Dist Partners,Status Indicator Sm,203
45353,226400087,purchase,2014-08-15,other,,Retail,Launch Button,699
45534,226400087,purchase,2014-08-21,other,,Retail,Alarm,699
46656,226400087,purchase,2014-09-04,other,code2,Dist Partners,Status Indicator Sm,203
47249,226400087,purchase,2014-09-04,other,code2,Dist Partners,Base Station,47
46655,226400087,purchase,2014-11-05,other,code2,Dist Partners,Status Indicator Sm,203
50952,226400593,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
50684,226401099,purchase,2014-11-18,Electronic Exp,,Dist Partners,Status Indicator Sm,203
50685,226401099,purchase,2014-11-18,Electronic Exp,,Dist Partners,Status Indicator Sm,203
50568,226402111,purchase,2014-12-30,Southern,,Retail,Status Indicator Lg,397
46463,226414255,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
50205,226424881,purchase,2015-02-02,other,,Retail,Launch Button,699
46715,226425387,purchase,2014-09-19,other,,Retail,Status Indicator Sm,203
50240,226426399,purchase,2015-01-26,other,,Dist Partners,Launch Button,699
46763,226432471,purchase,2015-03-03,online,,Online,Status Indicator Sm,203
50742,226436519,purchase,2014-10-22,Thayer,,Dist Partners,Status Indicator Sm,203
50198,226438543,purchase,2015-02-08,online partner,,Online,Launch Button,699
50340,226438543,purchase,2015-02-08,online partner,,Online,Alarm,699
51000,226438543,purchase,2015-02-08,online partner,,Online,Status Indicator Md,295
51001,226438543,purchase,2015-02-08,online partner,,Online,Status Indicator Md,295
51124,226438543,purchase,2015-02-08,online partner,,Online,Base Station,47
51002,226440567,purchase,2014-04-14,Best Buy,,Retail,Status Indicator Md,295
50541,226443097,purchase,2015-01-07,DSG,,Retail,Status Indicator Lg,397
51080,226445121,purchase,2015-01-22,Southern,,Retail,Status Indicator Md,295
50434,226449169,purchase,2014-10-10,other,,Dist Partners,Dashboard,344
50435,226449169,purchase,2014-10-10,other,,Dist Partners,Dashboard,344
50436,226449169,purchase,2014-10-10,other,,Dist Partners,Dashboard,344
50437,226449169,purchase,2014-10-10,other,,Dist Partners,Dashboard,344
51099,226451699,purchase,2014-12-19,online,,Dist Partners,Status Indicator Md,295
51100,226451699,purchase,2014-12-19,online,,Dist Partners,Status Indicator Md,295
45290,226456253,purchase,2014-12-23,Amazon.com,,Retail,Launch Button,699
46519,226456759,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
46518,226456759,purchase,2014-10-23,online,,Dist Partners,Status Indicator Sm,203
45872,226456759,purchase,2014-12-05,online,,Dist Partners,Status Indicator Lg,397
50526,226457771,purchase,2015-03-13,other,,Dist Partners,Status Indicator Lg,397
50677,226458277,purchase,2014-10-10,DSG,,Retail,Status Indicator Sm,203
50576,226459795,purchase,2014-11-06,online,,Dist Partners,Status Indicator Lg,397
50615,226460301,purchase,2015-02-04,other,,Dist Partners,Status Indicator Sm,203
50813,226462325,purchase,2014-08-29,Southern,,Retail,Status Indicator Sm,203
50846,226463337,purchase,2015-01-29,other,,Retail,Status Indicator Sm,203
50259,226463337,purchase,2015-02-25,other,,Retail,Launch Button,699
50617,226464349,purchase,2015-02-10,Amazon.com,,Retail,Status Indicator Sm,203
51148,226464855,purchase,2014-08-21,other,,Dist Partners,Base Station,47
50847,226464855,purchase,2014-12-17,other,,Dist Partners,Status Indicator Sm,203
50848,226464855,purchase,2014-12-17,other,,Dist Partners,Status Indicator Sm,203
50367,226465361,purchase,2014-10-28,Best Buy,,Retail,Alarm,699
50849,226466879,purchase,2014-05-21,online,,Dist Partners,Status Indicator Sm,203
50850,226466879,purchase,2014-10-23,online,,Dist Partners,Status Indicator Sm,203
51081,226466879,purchase,2014-10-23,online,,Dist Partners,Status Indicator Md,295
46317,226472951,purchase,2014-12-29,other,,Dist Partners,Status Indicator Sm,203
50330,226474469,purchase,2015-02-09,other,,Dist Partners,Dashboard + Monitor,502
45614,226478011,purchase,2015-02-11,other,,Retail,Dashboard,344
51119,226479023,purchase,2014-11-18,online,,Dist Partners,Base Station,47
50973,226481047,purchase,2015-02-06,other,,Retail,Status Indicator Md,295
45870,226484083,purchase,2014-10-09,Computer Discounter,,Dist Partners,Status Indicator Lg,397
46511,226484083,purchase,2014-10-30,Computer Discounter,,Dist Partners,Status Indicator Sm,203
45291,226485095,purchase,2014-12-30,other,,Retail,Launch Button,699
45838,226485095,purchase,2014-12-30,other,,Retail,Status Indicator Lg,397
51084,226487625,purchase,2014-10-27,other,,Retail,Status Indicator Md,295
45292,226490155,purchase,2014-06-18,Cambridge,,Retail,Launch Button,699
45380,226497239,purchase,2014-12-15,other,,Dist Partners,Launch Button,699
45547,226497239,purchase,2014-12-15,other,,Dist Partners,Alarm,699
50676,226502299,purchase,2014-04-02,online,,Dist Partners,Status Indicator Sm,203
50257,226503311,purchase,2015-02-16,other,,Retail,Launch Button,699
46589,226503817,purchase,2014-12-30,Amazon.com,,Retail,Status Indicator Sm,203
46590,226503817,purchase,2014-12-30,Amazon.com,,Retail,Status Indicator Sm,203
50880,226505335,purchase,2014-10-10,Best Buy,,Retail,Status Indicator Sm,203
51096,226506347,purchase,2014-12-29,other,,Dist Partners,Status Indicator Md,295
50383,226509383,purchase,2014-09-04,other,,Dist Partners,Dashboard,344
50619,226509383,purchase,2014-10-10,other,,Dist Partners,Status Indicator Sm,203
50620,226509889,purchase,2014-10-22,Best Buy,,Retail,Status Indicator Sm,203
45327,226513937,purchase,2014-12-15,other,,Dist Partners,Launch Button,699
45624,226513937,purchase,2014-12-22,other,,Dist Partners,Dashboard,344
45324,226513937,purchase,2015-02-02,other,,Dist Partners,Launch Button,699
46587,226514949,purchase,2014-09-29,Amazon.com,,Retail,Status Indicator Sm,203
51095,226517479,purchase,2014-12-30,Southern,,Retail,Status Indicator Md,295
46457,226518491,purchase,2014-12-29,other,,Dist Partners,Status Indicator Sm,203
50814,226522033,purchase,2015-01-12,other,,Retail,Status Indicator Sm,203
46458,226522539,purchase,2014-06-06,online,,Dist Partners,Status Indicator Sm,203
47238,226522539,purchase,2014-07-21,online,,Dist Partners,Base Station,47
51082,226523045,purchase,2014-10-06,Amazon.com,,Retail,Status Indicator Md,295
50542,226524563,purchase,2015-01-06,Amazon.com,,Retail,Status Indicator Lg,397
50543,226524563,purchase,2015-01-06,Amazon.com,,Retail,Status Indicator Lg,397
46982,226525069,purchase,2014-11-18,Electronic Exp,,Dist Partners,Status Indicator Md,295
46459,226528105,purchase,2014-10-10,DSG,,Retail,Status Indicator Sm,203
50244,226528611,purchase,2015-02-06,other,,Retail,Launch Button,699
50365,226528611,purchase,2015-02-06,other,,Retail,Alarm,699
50423,226530635,purchase,2015-01-12,other,,Dist Partners,Dashboard,344
50861,226531141,purchase,2014-10-28,Best Buy,,Retail,Status Indicator Sm,203
50473,226531141,purchase,2014-11-04,Best Buy,,Retail,Signal Amplifier,98
47070,226532659,purchase,2015-02-16,other,code3,Online,Status Indicator Md,295
46720,226534177,purchase,2015-02-23,other,,Retail,Status Indicator Sm,203
50688,226537719,purchase,2014-07-25,Best Buy,,Retail,Status Indicator Sm,203
50689,226537719,purchase,2014-11-14,Best Buy,,Retail,Status Indicator Sm,203
46318,226538225,purchase,2014-10-10,DSG,,Retail,Status Indicator Sm,203
47221,226538225,purchase,2014-12-10,DSG,,Retail,Base Station,47
50660,226538731,purchase,2014-10-22,Target,,Retail,Status Indicator Sm,203
50511,226540249,purchase,2015-02-20,other,,Retail,Status Indicator Lg,397
50242,226542779,purchase,2014-07-18,Cambridge,,Retail,Launch Button,699
50851,226542779,purchase,2014-10-22,Best Buy,,Retail,Status Indicator Sm,203
50852,226542779,purchase,2014-10-22,Best Buy,,Retail,Status Indicator Sm,203
51129,226543791,purchase,2014-08-11,other,,Dist Partners,Base Station,47
50513,226544297,purchase,2015-01-12,other,,Retail,Status Indicator Lg,397
50221,226548345,purchase,2014-11-21,Best Buy,,Retail,Launch Button,699
51042,226548345,purchase,2014-12-01,Best Buy,,Retail,Status Indicator Md,295
50690,226550875,purchase,2015-03-01,online partner,code2,Online,Status Indicator Sm,203
50661,226551887,purchase,2014-07-28,other,,Retail,Status Indicator Sm,203
51152,226555429,purchase,2014-07-10,Distrib A,,Dist Partners,Base Station,47
50853,226556441,purchase,2014-11-14,Best Buy,,Retail,Status Indicator Sm,203
51149,226556441,purchase,2014-12-29,Best Buy,,Retail,Base Station,47
45444,226557959,purchase,2014-12-15,other,,Dist Partners,Dashboard + Monitor,502
45873,226557959,purchase,2015-01-13,other,,Dist Partners,Status Indicator Lg,397
45326,226557959,purchase,2015-02-10,other,,Dist Partners,Launch Button,699
45441,226557959,purchase,2015-02-24,other,,Dist Partners,Dashboard + Monitor,502
45442,226557959,purchase,2015-02-24,other,,Dist Partners,Dashboard + Monitor,502
45726,226557959,purchase,2015-03-10,other,,Dist Partners,Signal Amplifier,98
46721,226558971,purchase,2014-09-26,online,,Dist Partners,Status Indicator Sm,203
45462,226558971,purchase,2014-12-19,online,,Dist Partners,Dashboard + Monitor,502
45657,226558971,purchase,2014-12-19,online,,Dist Partners,Dashboard,344
51013,226560995,purchase,2014-12-30,Amazon.com,,Retail,Status Indicator Md,295
45443,226561501,purchase,2014-09-22,other,,Dist Partners,Dashboard + Monitor,502
50748,226562007,purchase,2014-09-19,other,,Retail,Status Indicator Sm,203
50243,226563019,purchase,2015-02-19,other,,Dist Partners,Launch Button,699
50364,226563019,purchase,2015-02-19,other,,Dist Partners,Alarm,699
50577,226563019,purchase,2015-02-19,other,,Dist Partners,Status Indicator Lg,397
45535,226563525,purchase,2014-12-02,Distrib C,,Retail,Alarm,699
45733,226563525,purchase,2014-12-02,Distrib C,,Retail,Signal Amplifier,98
45355,226563525,purchase,2015-01-06,Distrib C,,Retail,Launch Button,699
45861,226564031,purchase,2015-01-12,other,,Retail,Status Indicator Lg,397
50514,226564537,purchase,2015-01-07,other,,Retail,Status Indicator Lg,397
50515,226564537,purchase,2015-01-07,other,,Retail,Status Indicator Lg,397
50345,226564537,purchase,2015-01-12,other,,Retail,Alarm,699
50449,226564537,purchase,2015-01-12,other,,Retail,Signal Amplifier,98
50206,226564537,purchase,2015-01-20,other,,Retail,Launch Button,699
50602,226565549,purchase,2015-03-03,Amazon.com,,Retail,Status Indicator Sm,203
45932,226566561,purchase,2014-10-30,other,,Retail,Status Indicator Lg,397
45931,226566561,purchase,2015-01-12,other,,Retail,Status Indicator Lg,397
46659,226566561,purchase,2015-02-10,other,,Retail,Status Indicator Sm,203
